index,job,marital,education,default,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,balance_bins,age_bins,y
408,7,1,1,0,1,0,2,25,4,19,0,0,3,3,1,0
409,4,1,1,0,0,0,2,19,5,2,0,0,3,5,1,0
410,7,1,2,0,0,0,0,10,11,0,0,0,3,6,1,0
411,5,0,2,0,1,0,0,14,4,3,293,3,0,0,2,0
412,4,2,3,0,0,0,0,18,10,2,163,3,1,7,2,0
413,0,1,1,1,1,0,2,25,4,1,0,0,3,0,1,0
414,6,1,1,0,1,0,0,28,6,11,0,0,3,2,1,0
415,10,1,1,0,0,0,0,29,6,2,0,0,3,0,1,1
416,9,2,2,0,1,1,0,5,4,0,340,2,0,2,0,0
417,4,0,2,0,0,0,0,12,9,1,0,0,3,3,3,1
418,4,1,2,0,1,0,2,4,4,0,0,0,3,2,2,0
419,3,1,0,0,0,0,1,20,6,9,0,0,3,3,3,0
420,10,1,0,0,0,0,0,25,7,1,0,0,3,1,2,0
421,4,2,2,0,0,0,0,6,7,1,0,0,3,4,1,0
422,4,1,2,0,0,0,0,28,7,3,0,0,3,4,1,0
423,2,2,2,0,0,0,0,29,3,0,0,0,3,2,0,0
424,9,1,1,0,0,0,2,3,5,0,0,0,3,5,0,0
425,7,1,1,0,1,0,0,28,0,0,182,13,1,3,1,0
426,1,1,1,0,0,0,2,1,5,2,0,0,3,2,1,0
427,4,2,2,0,1,0,2,4,4,0,0,0,3,1,1,0
428,10,0,1,0,0,0,0,11,7,2,0,0,3,5,1,1
429,9,2,1,0,1,0,2,20,4,0,0,0,3,5,1,0
430,0,2,1,0,0,1,0,21,6,2,0,0,3,0,1,0
431,1,2,1,0,0,0,0,18,10,0,0,0,3,7,1,0
432,1,1,1,0,0,0,2,22,4,0,0,0,3,0,2,0
433,4,2,2,0,1,0,2,19,4,0,0,0,3,5,1,0
434,1,2,1,0,1,0,0,14,4,0,0,0,3,4,0,0
435,1,1,0,0,1,0,0,16,3,1,0,0,3,2,1,0
436,2,1,2,0,0,0,0,4,7,0,0,0,3,1,1,0
437,7,1,1,0,1,0,2,7,5,0,399,2,2,6,1,0
438,4,2,2,0,1,0,2,7,4,1,0,0,3,3,1,0
439,5,0,0,0,0,0,2,8,5,0,0,0,3,3,2,0
440,1,2,1,0,1,0,2,2,5,6,0,0,3,7,0,0
441,1,1,1,0,0,0,0,17,7,1,0,0,3,5,2,0
442,0,1,1,0,0,0,0,24,7,2,0,0,3,4,2,0
443,8,2,2,0,0,0,0,10,1,0,88,4,2,7,0,1
444,4,2,1,0,1,0,0,30,6,34,0,0,3,5,1,0
445,0,2,1,0,1,0,0,17,4,0,0,0,3,2,0,0
446,5,0,2,0,1,0,2,8,5,3,0,0,3,5,3,0
447,9,1,1,0,0,1,0,12,7,1,0,0,3,0,1,1
448,0,1,1,0,1,0,0,15,6,3,0,0,3,0,1,0
449,4,1,2,0,1,0,0,4,4,1,347,2,0,7,1,0
450,4,1,2,0,1,0,0,2,10,0,0,0,3,5,1,1
451,7,0,1,0,0,0,0,26,8,5,190,4,2,0,2,1
452,9,1,2,0,0,0,0,7,10,1,183,4,2,2,1,1
453,4,1,1,1,0,1,0,16,6,0,0,0,3,1,1,0
454,5,1,1,0,0,1,0,20,7,0,0,0,3,6,3,1
455,7,1,1,0,1,0,0,20,10,3,0,0,3,0,0,1
456,1,1,3,0,0,0,0,10,7,12,0,0,3,2,2,0
457,6,1,1,0,1,1,0,14,4,2,0,0,3,2,0,0
458,1,1,1,0,1,0,1,10,4,0,281,2,0,7,1,0
459,11,2,2,0,0,0,1,27,0,3,0,0,3,7,0,0
460,1,1,0,0,1,0,0,13,4,1,353,8,2,5,1,0
461,7,1,1,0,1,1,2,1,5,2,0,0,3,0,1,0
462,0,1,1,0,1,0,0,10,4,6,0,0,3,1,1,0
463,4,2,2,0,0,0,0,21,7,0,0,0,3,3,1,0
464,9,1,2,0,0,0,0,26,9,1,180,3,2,3,4,0
465,1,1,0,0,1,0,2,25,4,1,0,0,3,4,1,0
466,9,0,1,0,1,0,2,28,4,3,0,0,3,5,1,0
467,0,1,1,0,1,0,2,28,4,0,0,0,3,3,2,0
468,4,1,2,0,1,0,0,1,1,1,238,3,1,7,1,0
469,2,1,1,0,1,0,0,14,6,2,0,0,3,3,1,0
470,4,1,2,0,1,0,0,27,7,0,92,5,0,2,1,0
471,2,1,1,0,0,1,0,13,6,1,0,0,3,4,2,0
472,5,1,1,0,0,1,1,7,6,4,0,0,3,1,2,0
473,8,2,1,0,0,0,0,3,5,1,0,0,3,4,0,1
474,9,1,1,0,0,1,0,28,7,1,0,0,3,3,1,0
475,4,2,2,0,0,0,0,26,7,20,0,0,3,1,0,0
476,4,1,2,0,1,0,0,16,10,1,0,0,3,1,1,0
477,4,2,1,0,1,0,2,13,4,0,0,0,3,6,1,0
478,7,1,1,0,1,0,0,1,1,1,0,0,3,3,2,0
479,8,2,1,0,0,0,0,5,9,0,93,1,2,7,1,1
480,1,1,0,0,0,1,0,8,6,0,0,0,3,5,2,0
481,4,1,2,0,0,0,0,28,7,1,0,0,3,0,1,0
482,2,1,2,0,1,1,0,14,6,1,0,0,3,1,1,0
483,9,1,3,0,0,0,2,16,5,0,0,0,3,4,2,0
484,4,2,2,0,0,0,0,15,5,0,473,1,0,6,0,1
485,0,0,1,0,1,0,2,8,4,1,0,0,3,1,1,0
486,1,1,1,0,1,0,0,5,4,0,0,0,3,7,1,0
487,1,1,1,0,1,0,2,3,5,0,0,0,3,3,0,0
488,9,1,1,1,1,1,2,26,5,3,0,0,3,0,2,0
489,4,2,2,0,1,0,0,22,6,1,0,0,3,4,1,0
490,3,1,0,0,0,0,1,13,11,1,108,1,0,1,3,0
491,3,2,1,0,1,1,0,12,4,4,0,0,3,0,1,0
492,0,0,1,0,1,0,0,5,4,1,0,0,3,1,1,0
493,1,1,1,0,1,0,0,28,6,2,0,0,3,2,1,0
494,9,0,1,0,1,0,2,27,4,0,0,0,3,0,1,0
495,4,2,2,0,1,0,0,2,5,0,0,0,3,6,0,0
496,1,1,1,1,1,0,2,27,4,0,0,0,3,0,1,0
497,0,1,1,0,1,0,0,13,4,3,0,0,3,5,2,0
498,2,1,2,0,1,0,0,15,6,1,0,0,3,5,1,0
499,4,1,2,0,0,0,0,24,7,3,0,0,3,5,1,0
500,1,1,1,0,1,0,0,19,3,1,323,1,1,3,0,0
501,9,1,1,0,1,0,2,25,4,4,0,0,3,4,1,0
502,1,2,1,0,0,0,0,1,1,1,0,0,3,2,1,0
503,9,1,1,0,1,0,0,28,0,0,242,2,0,2,1,0
504,1,1,0,0,1,1,0,28,0,2,179,24,1,6,1,0
505,9,0,1,0,0,0,2,16,5,6,0,0,3,4,1,0
506,2,1,0,0,0,0,0,7,4,1,0,0,3,7,2,0
507,7,1,2,0,0,0,0,24,4,0,0,0,3,4,1,0
508,9,0,1,0,1,0,2,27,4,1,0,0,3,6,0,0
509,0,2,1,0,0,0,1,1,1,0,0,0,3,2,0,0
510,1,1,0,0,1,0,0,12,4,0,0,0,3,5,2,0
511,7,1,1,0,1,0,2,7,4,1,0,0,3,0,1,0
512,9,1,1,0,1,0,2,3,5,4,0,0,3,0,2,0
513,0,1,1,0,0,0,2,15,4,0,0,0,3,0,1,0
514,1,1,1,0,0,0,2,19,5,2,0,0,3,3,2,0
515,4,1,2,0,0,1,0,27,6,2,0,0,3,3,1,0
516,7,1,1,0,0,0,0,24,4,0,0,0,3,1,2,0
517,6,1,2,1,1,0,0,10,4,6,0,0,3,3,1,0
518,7,0,1,0,1,1,0,28,0,1,0,0,3,1,2,0
519,7,1,1,0,1,0,0,10,4,0,0,0,3,5,1,0
520,1,1,0,0,1,0,0,21,7,7,0,0,3,6,2,0
521,10,1,0,0,1,0,0,24,0,0,199,2,2,7,1,1
522,1,1,0,0,1,0,2,28,4,0,0,0,3,2,2,0
523,9,1,3,0,1,1,2,7,4,1,0,0,3,2,1,0
524,7,1,1,0,1,0,0,11,4,1,0,0,3,3,1,0
525,6,1,2,0,0,0,2,10,5,1,0,0,3,6,1,0
526,1,1,0,0,0,0,2,5,5,0,0,0,3,0,1,0
527,9,0,2,0,1,0,2,5,5,2,0,0,3,7,2,0
528,5,0,0,0,1,0,0,29,6,1,0,0,3,5,2,0
529,9,1,2,0,0,0,0,10,7,0,0,0,3,0,1,0
530,4,1,2,0,0,0,0,3,1,0,0,0,3,3,1,0
531,0,1,1,0,1,0,2,13,4,1,0,0,3,3,1,0
532,1,1,0,0,0,1,0,20,10,1,0,0,3,7,2,0
533,0,0,1,0,1,0,0,14,6,0,0,0,3,7,2,0
534,1,1,0,0,1,0,2,22,4,0,0,0,3,4,0,0
535,2,2,2,0,0,0,0,19,10,1,0,0,3,4,1,0
536,1,2,1,0,1,1,0,16,3,0,147,1,1,7,1,0
537,1,1,0,0,1,0,2,22,4,0,0,0,3,1,0,0
538,8,2,1,0,0,0,0,1,5,1,0,0,3,2,0,0
539,4,2,2,0,0,0,0,27,9,1,0,0,3,7,1,0
540,5,1,1,0,0,0,2,4,5,0,0,0,3,7,3,0
541,9,1,1,0,1,0,2,28,4,0,0,0,3,6,2,0
542,5,0,2,0,1,0,0,15,10,0,180,1,0,7,4,1
543,4,1,2,0,0,0,0,23,6,1,0,0,3,0,2,0
544,9,2,1,0,1,0,0,21,6,1,157,8,1,5,1,1
545,4,1,2,0,1,1,2,12,4,0,0,0,3,0,2,0
546,0,1,0,0,1,0,2,6,4,0,0,0,3,2,2,0
547,4,1,2,0,1,0,0,17,10,0,121,2,0,7,1,0
548,6,1,1,0,0,0,2,5,5,0,0,0,3,2,1,0
549,1,2,2,0,0,0,1,26,4,1,33,1,2,4,0,1
550,0,1,1,0,1,1,0,29,0,0,249,1,0,0,2,0
551,4,1,2,0,0,0,1,15,5,0,0,0,3,2,2,0
552,9,1,2,0,1,1,2,26,4,1,0,0,3,0,2,0
553,0,1,1,0,0,0,2,4,5,1,0,0,3,6,2,0
554,6,1,2,0,1,1,2,22,4,1,0,0,3,0,1,0
555,1,1,0,0,0,0,2,15,4,2,0,0,3,2,2,0
556,1,1,1,0,0,0,0,14,3,0,0,0,3,2,1,0
557,6,1,2,0,1,0,0,5,1,3,197,1,0,4,2,0
558,1,2,2,0,1,0,1,20,10,3,0,0,3,7,0,0
559,0,2,1,0,1,0,0,24,4,2,100,2,0,4,1,0
560,9,1,1,0,0,0,2,5,4,0,0,0,3,2,1,0
561,1,1,1,0,1,0,1,19,3,5,0,0,3,6,1,0
562,9,2,2,0,0,0,0,25,3,0,199,2,2,4,0,1
563,4,1,2,0,0,0,0,19,7,1,0,0,3,1,2,1
564,9,0,1,0,1,0,2,12,4,0,0,0,3,5,2,0
565,9,2,2,0,1,0,0,5,4,0,0,0,3,5,0,0
566,3,1,3,0,0,0,2,19,5,1,0,0,3,7,1,0
567,2,1,2,0,1,0,0,6,4,7,0,0,3,2,2,0
568,1,1,1,0,1,0,2,4,5,1,0,0,3,0,2,0
569,4,1,1,0,0,0,0,3,1,0,0,0,3,6,1,0
570,4,2,2,0,0,0,0,1,1,0,0,0,3,4,1,0
571,9,2,1,0,0,1,0,7,6,0,0,0,3,2,0,0
572,7,2,1,0,0,1,2,0,6,0,0,0,3,0,1,0
573,4,1,2,0,1,1,2,26,4,5,0,0,3,7,1,0
574,9,2,1,0,0,0,0,11,7,0,0,0,3,5,0,0
575,9,0,1,0,0,0,0,28,7,1,0,0,3,2,1,0
576,9,1,2,0,1,0,0,17,10,0,0,0,3,1,1,0
577,1,1,0,0,0,0,0,18,7,1,0,0,3,1,2,0
578,2,1,1,0,0,0,2,19,5,5,0,0,3,5,3,0
579,4,0,2,0,1,0,0,7,7,1,0,0,3,4,3,0
580,3,1,0,0,0,0,1,7,6,0,0,0,3,7,3,0
581,6,2,2,0,0,0,0,25,4,0,0,0,3,2,0,0
582,8,2,3,0,0,0,0,11,7,0,481,1,0,4,0,0
583,10,1,0,0,0,0,0,5,1,0,0,0,3,0,1,0
584,1,2,0,0,1,0,2,26,5,7,0,0,3,5,1,0
585,4,1,2,0,1,0,2,20,4,1,0,0,3,6,1,0
586,7,1,1,0,1,1,0,16,6,0,0,0,3,5,0,0
587,7,1,1,0,1,1,0,29,6,4,0,0,3,1,3,0
588,4,1,2,0,1,0,0,16,6,1,0,0,3,7,1,0
589,8,2,1,0,0,0,0,24,10,0,82,8,0,5,0,0
590,10,1,1,0,0,0,2,11,5,4,0,0,3,7,2,0
591,7,1,2,0,1,0,2,8,4,1,0,0,3,2,2,0
592,2,1,2,0,1,0,1,17,10,0,122,5,0,6,1,0
593,1,2,0,0,1,0,2,20,4,0,0,0,3,4,1,0
594,2,1,2,0,1,0,0,20,10,1,182,1,0,6,1,0
595,4,1,2,0,0,0,0,24,7,3,0,0,3,1,1,0
596,0,2,1,0,0,0,0,12,7,0,75,2,0,5,0,0
597,4,1,2,0,1,0,0,23,5,0,383,1,0,6,1,0
598,9,1,3,0,0,0,0,4,7,0,0,0,3,5,2,0
599,4,1,2,0,1,0,0,5,4,3,286,2,0,3,1,0
600,5,0,2,0,0,1,2,25,5,1,0,0,3,5,3,0
601,9,1,1,0,1,0,0,12,7,1,0,0,3,0,1,0
602,4,1,2,0,0,0,0,24,6,0,0,0,3,7,0,0
603,7,2,1,0,0,0,0,7,0,0,186,1,2,3,0,0
604,9,1,1,0,1,1,0,13,4,1,0,0,3,5,1,0
605,6,1,0,0,1,0,0,17,6,3,0,0,3,7,2,0
606,1,2,1,0,1,0,0,17,4,2,0,0,3,3,0,0
607,1,2,1,0,0,0,0,22,6,1,0,0,3,7,0,0
608,4,1,2,0,0,0,0,25,4,1,388,2,2,4,1,0
609,4,1,2,0,0,0,0,26,7,7,0,0,3,7,1,0
610,1,1,1,0,0,0,2,28,4,2,0,0,3,4,1,0
611,9,0,1,0,1,1,0,29,6,2,0,0,3,6,2,0
612,5,2,0,0,0,0,2,8,5,1,0,0,3,4,2,0
613,9,1,1,0,1,1,0,7,7,6,0,0,3,0,1,0
614,1,1,1,1,0,0,0,18,7,2,0,0,3,0,2,0
615,5,2,1,0,0,0,0,3,8,1,0,0,3,5,4,0
616,1,1,1,0,1,0,0,17,4,6,346,1,1,0,1,0
617,7,1,1,0,1,0,0,28,6,1,0,0,3,5,3,0
618,7,2,1,0,0,0,0,28,6,1,0,0,3,5,2,0
619,9,2,1,0,0,1,0,16,10,0,0,0,3,5,2,0
620,1,0,1,0,1,0,2,22,4,0,0,0,3,7,1,0
621,1,1,0,0,0,0,0,4,7,1,0,0,3,0,2,0
622,9,1,1,0,1,0,0,11,7,0,0,0,3,6,1,0
623,9,1,1,0,0,0,0,6,7,2,0,0,3,7,1,0
624,6,1,2,0,0,0,0,14,3,0,0,0,3,7,1,0
625,9,0,2,0,1,0,0,16,10,0,0,0,3,6,1,0
626,1,1,0,0,1,0,0,16,6,1,0,0,3,2,2,1
627,7,1,3,0,0,1,0,18,10,0,149,1,2,3,2,0
628,4,0,2,0,1,1,0,28,0,1,0,0,3,3,1,0
629,1,1,0,0,1,0,0,30,7,0,154,12,0,2,0,1
630,9,1,2,0,0,0,0,17,8,0,28,3,0,5,3,0
631,2,1,0,0,1,0,1,12,4,2,368,3,0,1,2,0
632,1,1,0,0,1,0,2,25,4,0,0,0,3,0,1,0
633,9,1,1,0,0,0,1,11,3,0,0,0,3,6,1,1
634,4,1,2,0,0,0,0,11,4,2,179,10,2,6,2,1
635,5,1,0,0,0,0,0,27,0,0,0,0,3,5,2,0
636,2,1,2,0,0,1,0,19,10,3,0,0,3,3,1,0
637,7,1,1,0,1,0,0,17,10,0,169,1,0,4,1,0
638,9,2,1,0,0,1,2,3,5,0,0,0,3,2,1,0
639,0,2,1,0,1,0,0,13,4,0,361,1,1,5,1,0
640,4,2,2,0,1,0,2,10,5,10,0,0,3,0,1,0
641,0,0,1,0,1,0,0,24,6,2,0,0,3,4,2,0
642,9,2,1,0,0,0,2,8,5,1,0,0,3,6,1,0
643,9,2,1,0,1,1,0,17,4,4,0,0,3,0,0,0
644,4,0,2,0,0,0,0,16,10,0,162,2,0,2,2,0
645,4,1,2,0,1,1,0,5,4,3,341,3,0,6,1,1
646,0,1,1,0,0,1,2,5,5,0,0,0,3,7,1,0
647,4,0,2,0,0,0,2,15,5,3,0,0,3,5,1,0
648,0,1,1,0,1,1,2,29,4,3,0,0,3,7,1,0
649,1,1,1,0,1,0,2,8,4,1,0,0,3,1,1,0
650,10,0,0,0,0,0,2,19,5,3,0,0,3,2,1,0
651,0,1,1,0,1,1,2,26,4,0,0,0,3,0,1,0
652,8,2,0,0,0,0,0,12,10,0,90,1,2,4,0,1
653,7,1,1,0,1,0,2,3,5,1,0,0,3,6,1,0
654,1,0,0,0,0,0,2,1,5,1,0,0,3,3,2,0
655,1,2,0,0,0,1,0,8,6,1,0,0,3,2,0,0
656,6,2,2,0,1,0,0,20,10,2,0,0,3,7,1,0
657,4,1,1,0,1,0,0,14,4,1,0,0,3,1,3,0
658,4,1,0,0,0,0,0,16,10,0,0,0,3,1,2,0
659,9,0,1,0,1,0,0,20,7,0,0,0,3,4,1,0
660,2,2,2,0,1,0,0,15,3,0,144,1,2,7,2,1
661,2,0,2,0,0,1,2,4,5,0,0,0,3,3,2,0
662,9,2,2,0,0,0,0,24,10,1,94,7,2,7,0,1
663,1,0,1,0,1,0,0,4,1,0,250,4,0,6,2,0
664,1,1,0,0,1,0,2,29,4,4,0,0,3,0,0,0
665,1,1,0,0,1,0,2,15,4,2,0,0,3,2,1,0
666,0,2,2,0,0,0,0,28,0,1,0,0,3,6,1,0
667,5,1,2,0,0,0,0,6,7,0,0,0,3,7,4,0
668,0,2,1,0,0,0,0,30,6,30,0,0,3,0,0,0
669,8,2,1,0,1,0,2,3,5,0,0,0,3,7,0,0
670,3,1,2,0,1,0,0,17,4,0,0,0,3,2,0,0
671,1,1,0,0,0,0,0,20,7,0,0,0,3,6,2,0
672,7,1,1,0,1,0,2,6,4,1,0,0,3,2,2,0
673,4,1,0,0,0,0,0,20,6,1,0,0,3,3,2,0
674,9,2,2,0,1,0,2,20,4,0,0,0,3,5,1,0
675,3,1,0,0,0,0,0,25,2,1,0,0,3,4,3,0
676,9,0,1,0,1,0,2,15,4,8,0,0,3,3,2,0
677,0,1,1,0,1,1,2,26,4,1,0,0,3,6,1,0
678,9,2,1,0,0,0,0,25,4,0,0,0,3,4,0,0
679,9,2,2,0,1,0,0,14,4,0,347,8,0,3,1,0
680,9,1,1,0,1,0,0,24,7,3,0,0,3,4,2,0
681,0,2,1,0,0,0,0,28,6,1,0,0,3,5,2,0
682,1,1,3,0,1,0,2,14,4,0,0,0,3,6,2,0
683,0,1,0,0,1,0,1,20,6,8,0,0,3,0,1,0
684,1,2,1,0,1,0,2,3,5,4,0,0,3,6,1,0
685,9,1,1,0,0,0,0,27,7,4,0,0,3,6,2,0
686,4,2,2,0,0,0,0,27,7,15,0,0,3,1,1,0
687,4,2,3,0,0,0,0,8,6,9,0,0,3,6,1,0
688,0,2,1,0,1,0,2,8,4,2,0,0,3,3,0,0
689,1,1,1,0,1,0,0,10,4,1,344,1,0,7,2,0
690,7,2,1,0,1,1,2,27,4,0,0,0,3,1,0,0
691,5,0,1,0,0,0,0,30,6,16,0,0,3,5,3,0
692,9,2,1,0,0,1,2,21,2,0,0,0,3,3,2,1
693,1,1,0,0,1,0,2,22,4,2,0,0,3,0,1,0
694,4,0,1,0,1,0,0,18,10,0,165,1,2,4,2,1
695,4,1,0,0,0,0,1,1,3,1,0,0,3,7,2,0
696,7,0,1,0,1,0,2,25,4,1,0,0,3,0,1,0
697,8,2,2,0,0,0,0,14,6,4,0,0,3,1,0,1
698,3,1,0,0,1,0,1,9,6,0,0,0,3,5,1,0
699,1,1,0,1,1,0,2,11,4,2,0,0,3,0,3,0
700,1,1,0,0,0,0,2,29,4,3,0,0,3,7,1,0
701,4,1,1,0,1,1,0,20,10,0,181,1,0,0,0,0
702,5,0,0,0,1,0,0,21,6,0,0,0,3,0,3,0
703,0,1,1,0,1,0,2,11,4,1,0,0,3,1,2,0
704,1,1,0,0,1,0,0,10,4,1,295,6,0,2,1,0
705,1,2,3,0,0,0,2,8,5,5,0,0,3,5,1,0
706,1,1,0,0,1,1,0,15,3,0,145,1,0,3,1,0
707,1,1,1,0,1,0,2,19,5,4,0,0,3,0,1,0
708,0,1,1,0,0,0,0,30,6,1,0,0,3,2,1,0
709,4,1,2,0,0,0,0,7,7,1,0,0,3,6,1,0
710,1,2,1,0,0,0,0,19,3,0,331,3,0,7,1,0
711,0,1,1,0,1,0,0,3,5,1,15,3,1,4,0,0
712,1,1,1,0,1,0,2,2,5,0,0,0,3,4,1,0
713,7,1,1,0,1,0,0,4,4,1,278,8,0,0,0,0
714,4,1,0,0,0,0,2,18,4,0,0,0,3,0,3,0
715,1,1,1,0,1,0,0,4,4,0,331,2,0,3,1,0
716,10,2,1,0,1,1,2,15,5,2,0,0,3,4,1,0
717,1,1,1,0,0,0,2,12,4,0,0,0,3,4,2,0
718,1,2,1,0,1,0,2,20,4,0,0,0,3,4,1,0
719,6,2,2,0,0,0,0,20,10,0,0,0,3,1,0,0
720,9,1,1,0,1,0,2,12,4,12,0,0,3,2,1,0
721,10,2,1,1,1,0,2,27,4,0,0,0,3,0,0,0
722,9,1,1,0,1,1,1,17,10,5,0,0,3,7,2,0
723,9,2,2,0,1,0,0,23,6,0,0,0,3,3,1,0
724,9,2,1,0,0,0,0,10,7,1,0,0,3,1,0,0
725,1,1,1,0,1,0,0,14,4,0,361,3,1,0,0,0
726,1,2,1,0,1,0,0,14,4,0,0,0,3,2,1,0
727,9,1,1,0,1,0,0,29,6,1,0,0,3,6,2,0
728,9,1,1,0,1,1,2,18,4,0,0,0,3,4,1,0
729,1,1,1,0,1,0,2,7,4,0,0,0,3,3,1,0
730,4,1,2,0,0,0,0,21,7,1,0,0,3,0,2,0
731,1,2,1,0,1,0,0,8,6,0,0,0,3,2,0,0
732,0,1,1,0,0,0,2,8,5,0,0,0,3,2,1,0
733,1,1,1,0,1,0,2,18,4,1,0,0,3,4,0,0
734,1,0,1,0,1,0,2,12,4,1,0,0,3,3,1,0
735,9,1,1,0,1,1,1,23,6,0,0,0,3,2,0,0
736,5,1,0,0,0,0,0,2,5,0,0,0,3,6,3,0
737,1,0,0,0,1,0,0,19,3,1,0,0,3,3,1,1
738,3,1,1,0,0,0,2,10,5,1,0,0,3,2,2,0
739,4,1,2,0,1,0,0,12,10,1,88,2,2,3,1,1
740,4,2,2,0,1,0,0,29,6,3,0,0,3,7,1,0
741,9,1,1,0,1,1,0,14,4,7,348,5,0,2,1,0
742,9,1,1,0,1,0,2,2,5,0,0,0,3,3,0,0
743,7,1,1,0,1,0,2,7,4,2,0,0,3,1,2,0
744,4,2,2,0,0,0,0,28,7,3,0,0,3,3,2,0
745,1,1,0,0,1,0,0,12,4,2,0,0,3,5,1,0
746,4,1,2,0,1,0,0,6,7,3,0,0,3,4,1,0
747,1,2,1,0,1,0,0,13,3,0,144,2,0,1,1,0
748,9,1,1,0,0,0,0,12,7,1,0,0,3,1,1,1
749,9,1,1,0,1,0,0,9,2,0,0,0,3,0,2,0
750,1,1,0,0,1,0,2,14,4,0,0,0,3,0,1,0
751,9,2,1,0,1,1,0,13,4,0,0,0,3,5,0,0
752,9,2,3,0,0,0,2,3,6,0,0,0,3,3,1,0
753,2,1,1,0,0,0,0,1,1,1,227,2,0,7,2,0
754,4,2,2,0,1,1,2,7,4,0,0,0,3,1,0,0
755,1,0,1,0,1,1,0,16,6,1,0,0,3,3,1,0
756,1,1,1,0,1,0,0,10,6,1,0,0,3,5,1,0
757,9,2,2,0,0,0,0,11,7,3,0,0,3,4,1,0
758,4,2,2,0,1,0,0,30,6,4,0,0,3,3,1,0
759,0,0,1,0,1,0,2,12,4,0,0,0,3,1,2,0
760,9,1,1,0,1,0,1,13,6,4,0,0,3,6,2,0
761,4,2,2,0,0,0,0,19,3,0,0,0,3,7,1,1
762,0,2,1,0,1,0,2,25,4,1,0,0,3,6,2,0
763,5,0,1,0,0,0,1,13,6,1,0,0,3,7,3,1
764,7,2,1,0,1,0,0,10,4,0,0,0,3,2,1,0
765,0,1,1,0,1,0,0,1,1,1,186,2,0,5,2,0
766,0,1,1,0,0,0,0,24,0,0,0,0,3,3,1,0
767,4,1,2,0,1,0,2,4,4,2,0,0,3,4,2,0
768,1,2,0,0,1,0,2,3,5,1,0,0,3,0,0,0
769,4,1,2,0,1,0,2,18,4,2,0,0,3,6,1,0
770,9,0,2,0,0,0,0,18,7,2,0,0,3,2,1,0
771,1,1,1,0,0,1,0,6,6,0,0,0,3,3,0,0
772,6,1,2,1,1,0,2,3,5,1,0,0,3,0,0,0
773,5,0,2,0,0,0,0,9,6,0,0,0,3,4,3,0
774,9,1,2,0,0,0,0,21,3,1,0,0,3,7,2,1
775,0,2,1,0,0,1,0,27,6,2,0,0,3,2,2,0
776,9,1,1,0,0,1,0,7,6,0,0,0,3,7,2,0
777,7,0,1,0,0,0,0,27,0,0,0,0,3,4,2,0
778,7,2,1,0,0,0,2,10,7,0,0,0,3,5,0,0
779,5,1,0,0,0,0,1,12,9,0,0,0,3,2,4,0
780,2,0,1,0,1,0,0,18,10,2,0,0,3,7,1,0
781,4,1,0,0,1,0,0,11,4,0,0,0,3,7,2,0
782,6,1,2,0,0,0,0,27,7,10,0,0,3,0,1,1
783,10,1,1,0,1,0,0,2,3,1,133,2,0,6,1,0
784,1,1,0,0,1,0,2,22,4,0,0,0,3,4,0,0
785,5,1,0,0,0,0,2,17,5,1,0,0,3,5,3,0
786,7,1,1,0,1,0,0,30,6,2,0,0,3,2,1,0
787,1,1,0,0,1,0,2,5,4,0,0,0,3,2,2,0
788,8,2,3,0,0,0,1,19,9,0,0,0,3,5,2,0
789,1,1,1,0,1,0,0,8,3,1,329,3,0,2,0,0
790,1,1,1,0,1,0,0,11,7,0,179,2,2,5,1,1
791,9,1,1,0,1,0,2,18,5,0,0,0,3,7,0,0
792,4,1,3,0,1,0,0,4,1,5,228,9,0,4,1,0
793,4,2,2,0,1,0,0,4,4,3,14,3,2,1,1,0
794,4,1,2,0,1,0,0,24,6,15,0,0,3,3,1,0
795,4,1,2,0,0,0,1,4,1,2,0,0,3,5,3,1
796,0,2,1,0,1,0,0,16,3,1,0,0,3,0,0,0
797,5,1,0,0,1,0,1,23,6,0,0,0,3,0,3,0
798,1,1,1,0,1,0,0,12,3,0,330,2,1,0,1,0
799,8,2,1,0,0,0,0,8,8,3,0,0,3,2,0,1
800,7,1,1,0,1,0,0,10,4,0,170,2,0,6,1,0
801,1,0,0,0,1,0,2,8,4,0,0,0,3,1,1,0
802,4,2,2,0,0,0,0,18,10,4,0,0,3,6,1,0
803,4,2,1,0,1,0,0,16,6,0,0,0,3,5,1,0
804,10,2,2,0,0,0,0,13,7,0,0,0,3,1,2,1
805,2,1,2,0,1,0,0,11,4,0,0,0,3,6,1,0
806,9,2,1,0,0,0,0,11,7,2,0,0,3,7,1,1
807,0,2,1,0,1,1,0,13,4,10,349,4,0,2,1,0
808,1,1,1,0,1,0,2,25,5,2,0,0,3,1,1,0
809,9,1,1,0,1,0,0,21,6,3,0,0,3,4,2,0
810,0,1,1,0,1,0,0,17,2,0,0,0,3,1,1,1
811,7,2,1,0,0,0,0,6,6,2,0,0,3,1,1,0
812,9,2,1,0,1,1,0,4,1,3,0,0,3,0,1,0
813,9,1,1,0,0,1,0,28,0,0,202,2,1,2,1,0
814,5,1,0,0,0,0,0,14,6,0,178,5,0,6,3,0
815,9,1,3,0,1,0,0,3,1,0,0,0,3,5,1,0
816,7,1,1,0,1,0,0,20,10,1,0,0,3,7,1,0
817,9,1,1,0,1,0,0,0,5,0,80,1,0,0,2,0
