index,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
400,7,1,2,1,0,2079,0,0,0,6,11,2,0,0,3,0
401,30,10,0,0,0,1756,0,0,0,27,0,0,0,0,3,0
402,19,1,2,1,0,1049,1,0,0,10,4,1,0,0,3,1
403,41,4,1,2,0,979,0,0,1,17,10,0,0,0,3,0
404,12,7,1,1,0,996,1,0,2,7,4,1,0,0,3,0
405,27,0,1,1,0,1350,0,0,0,25,7,3,0,0,3,0
406,40,5,1,1,0,2146,0,0,0,19,4,0,84,1,0,1
407,26,4,1,0,0,1210,0,0,0,15,3,2,0,0,3,1
408,25,7,1,1,0,1194,1,0,2,25,4,19,0,0,3,0
409,23,4,1,1,0,2189,0,0,2,19,5,2,0,0,3,0
410,16,7,1,2,0,2358,0,0,0,10,11,0,0,0,3,0
411,38,5,0,2,0,468,1,0,0,14,4,3,293,3,0,0
412,32,4,2,3,0,4954,0,0,0,18,10,2,163,3,1,0
413,25,0,1,1,1,712,1,0,2,25,4,1,0,0,3,0
414,15,6,1,1,0,1131,1,0,0,28,6,11,0,0,3,0
415,15,10,1,1,0,772,0,0,0,29,6,2,0,0,3,1
416,11,9,2,2,0,1099,1,1,0,5,4,0,340,2,0,0
417,49,4,0,2,0,1277,0,0,0,12,9,1,0,0,3,1
418,28,4,1,2,0,1145,1,0,2,4,4,0,0,0,3,0
419,41,3,1,0,0,1268,0,0,1,20,6,9,0,0,3,0
420,31,10,1,0,0,966,0,0,0,25,7,1,0,0,3,0
421,14,4,2,2,0,1493,0,0,0,6,7,1,0,0,3,0
422,17,4,1,2,0,1427,0,0,0,28,7,3,0,0,3,0
423,10,2,2,2,0,1020,0,0,0,29,3,0,0,0,3,0
424,9,9,1,1,0,2019,0,0,2,3,5,0,0,0,3,0
425,15,7,1,1,0,1276,1,0,0,28,0,0,182,13,1,0
426,24,1,1,1,0,1046,0,0,2,1,5,2,0,0,3,0
427,15,4,2,2,0,950,1,0,2,4,4,0,0,0,3,0
428,18,10,0,1,0,1787,0,0,0,11,7,2,0,0,3,1
429,16,9,2,1,0,2077,1,0,2,20,4,0,0,0,3,0
430,18,0,2,1,0,616,0,1,0,21,6,2,0,0,3,0
431,17,1,2,1,0,5053,0,0,0,18,10,0,0,0,3,0
432,36,1,1,1,0,318,0,0,2,22,4,0,0,0,3,0
433,14,4,2,2,0,2187,1,0,2,19,4,0,0,0,3,0
434,7,1,2,1,0,1459,1,0,0,14,4,0,0,0,3,0
435,14,1,1,0,0,993,1,0,0,16,3,1,0,0,3,0
436,14,2,1,2,0,944,0,0,0,4,7,0,0,0,3,0
437,21,7,1,1,0,2873,1,0,2,7,5,0,399,2,2,0
438,21,4,2,2,0,1291,1,0,2,7,4,1,0,0,3,0
439,27,5,0,0,0,1177,0,0,2,8,5,0,0,0,3,0
440,5,1,2,1,0,4602,1,0,2,2,5,6,0,0,3,0
441,31,1,1,1,0,2266,0,0,0,17,7,1,0,0,3,0
442,31,0,1,1,0,1551,0,0,0,24,7,2,0,0,3,0
443,9,8,2,2,0,5285,0,0,0,10,1,0,88,4,2,1
444,24,4,2,1,0,1980,1,0,0,30,6,34,0,0,3,0
445,6,0,2,1,0,1036,1,0,0,17,4,0,0,0,3,0
446,41,5,0,2,0,2113,1,0,2,8,5,3,0,0,3,0
447,17,9,1,1,0,736,0,1,0,12,7,1,0,0,3,1
448,14,0,1,1,0,916,1,0,0,15,6,3,0,0,3,0
449,14,4,1,2,0,5006,1,0,0,4,4,1,347,2,0,0
450,17,4,1,2,0,2049,1,0,0,2,10,0,0,0,3,1
451,37,7,0,1,0,916,0,0,0,26,8,5,190,4,2,1
452,20,9,1,2,0,1004,0,0,0,7,10,1,183,4,2,1
453,19,4,1,1,1,949,0,1,0,16,6,0,0,0,3,0
454,47,5,1,1,0,3207,0,1,0,20,7,0,0,0,3,1
455,12,7,1,1,0,916,1,0,0,20,10,3,0,0,3,1
456,30,1,1,3,0,1029,0,0,0,10,7,12,0,0,3,0
457,12,6,1,1,0,1136,1,1,0,14,4,2,0,0,3,0
458,24,1,1,1,0,5084,1,0,1,10,4,0,281,2,0,0
459,9,11,2,2,0,5723,0,0,1,27,0,3,0,0,3,0
460,18,1,1,0,0,1910,1,0,0,13,4,1,353,8,2,0
461,23,7,1,1,0,775,1,1,2,1,5,2,0,0,3,0
462,20,0,1,1,0,917,1,0,0,10,4,6,0,0,3,0
463,15,4,2,2,0,1265,0,0,0,21,7,0,0,0,3,0
464,53,9,1,2,0,1299,0,0,0,26,9,1,180,3,2,0
465,14,1,1,0,0,1410,1,0,2,25,4,1,0,0,3,0
466,21,9,0,1,0,2186,1,0,2,28,4,3,0,0,3,0
467,36,0,1,1,0,1342,1,0,2,28,4,0,0,0,3,0
468,13,4,1,2,0,4561,1,0,0,1,1,1,238,3,1,0
469,24,2,1,1,0,1240,1,0,0,14,6,2,0,0,3,0
470,21,4,1,2,0,1009,1,0,0,27,7,0,92,5,0,0
471,26,2,1,1,0,1697,0,1,0,13,6,1,0,0,3,0
472,34,5,1,1,0,965,0,1,1,7,6,4,0,0,3,0
473,9,8,2,1,0,1454,0,0,0,3,5,1,0,0,3,1
474,13,9,1,1,0,1167,0,1,0,28,7,1,0,0,3,0
475,12,4,2,2,0,918,0,0,0,26,7,20,0,0,3,0
476,25,4,1,2,0,984,1,0,0,16,10,1,0,0,3,0
477,24,4,2,1,0,3397,1,0,2,13,4,0,0,0,3,0
478,34,7,1,1,0,1332,1,0,0,1,1,1,0,0,3,0
479,13,8,2,1,0,4211,0,0,0,5,9,0,93,1,2,1
480,27,1,1,0,0,1858,0,1,0,8,6,0,0,0,3,0
481,15,4,1,2,0,916,0,0,0,28,7,1,0,0,3,0
482,25,2,1,2,0,917,1,1,0,14,6,1,0,0,3,0
483,34,9,1,3,0,1478,0,0,2,16,5,0,0,0,3,0
484,10,4,2,2,0,3568,0,0,0,15,5,0,473,1,0,1
485,14,0,0,1,0,959,1,0,2,8,4,1,0,0,3,0
486,17,1,1,1,0,5338,1,0,0,5,4,0,0,0,3,0
487,9,1,1,1,0,1289,1,0,2,3,5,0,0,0,3,0
488,31,9,1,1,1,30,1,1,2,26,5,3,0,0,3,0
489,17,4,2,2,0,1573,1,0,0,22,6,1,0,0,3,0
490,46,3,1,0,0,983,0,0,1,13,11,1,108,1,0,0
491,17,3,2,1,0,794,1,1,0,12,4,4,0,0,3,0
492,24,0,0,1,0,940,1,0,0,5,4,1,0,0,3,0
493,16,1,1,1,0,1072,1,0,0,28,6,2,0,0,3,0
494,20,9,0,1,0,448,1,0,2,27,4,0,0,0,3,0
495,11,4,2,2,0,2649,1,0,0,2,5,0,0,0,3,0
496,25,1,1,1,1,424,1,0,2,27,4,0,0,0,3,0
497,29,0,1,1,0,2274,1,0,0,13,4,3,0,0,3,0
498,19,2,1,2,0,1943,1,0,0,15,6,1,0,0,3,0
499,14,4,1,2,0,2148,0,0,0,24,7,3,0,0,3,0
500,12,1,1,1,0,1238,1,0,0,19,3,1,323,1,1,0
501,18,9,1,1,0,1368,1,0,2,25,4,4,0,0,3,0
502,15,1,2,1,0,1039,0,0,0,1,1,1,0,0,3,0
503,17,9,1,1,0,1065,1,0,0,28,0,0,242,2,0,0
504,14,1,1,0,0,3175,1,1,0,28,0,2,179,24,1,0
505,19,9,0,1,0,1447,0,0,2,16,5,6,0,0,3,0
506,26,2,1,0,0,5159,0,0,0,7,4,1,0,0,3,0
507,18,7,1,2,0,1478,0,0,0,24,4,0,0,0,3,0
508,12,9,0,1,0,3148,1,0,2,27,4,1,0,0,3,0
509,11,0,2,1,0,1112,0,0,1,1,1,0,0,0,3,0
510,33,1,1,0,0,1780,1,0,0,12,4,0,0,0,3,0
511,16,7,1,1,0,602,1,0,2,7,4,1,0,0,3,0
512,28,9,1,1,0,916,1,0,2,3,5,4,0,0,3,0
513,14,0,1,1,0,916,0,0,2,15,4,0,0,0,3,0
514,32,1,1,1,0,1194,0,0,2,19,5,2,0,0,3,0
515,21,4,1,2,0,1194,0,1,0,27,6,2,0,0,3,0
516,26,7,1,1,0,943,0,0,0,24,4,0,0,0,3,0
517,25,6,1,2,1,1226,1,0,0,10,4,6,0,0,3,0
518,28,7,0,1,0,921,1,1,0,28,0,1,0,0,3,0
519,23,7,1,1,0,2235,1,0,0,10,4,0,0,0,3,0
520,36,1,1,0,0,3004,1,0,0,21,7,7,0,0,3,0
521,20,10,1,0,0,5904,1,0,0,24,0,0,199,2,2,1
522,26,1,1,0,0,993,1,0,2,28,4,0,0,0,3,0
523,20,9,1,3,0,1006,1,1,2,7,4,1,0,0,3,0
524,18,7,1,1,0,1173,1,0,0,11,4,1,0,0,3,0
525,24,6,1,2,0,3655,0,0,2,10,5,1,0,0,3,0
526,21,1,1,0,0,916,0,0,2,5,5,0,0,0,3,0
527,26,9,0,2,0,6389,1,0,2,5,5,2,0,0,3,0
528,33,5,0,0,0,2109,1,0,0,29,6,1,0,0,3,0
529,20,9,1,2,0,649,0,0,0,10,7,0,0,0,3,0
530,14,4,1,2,0,1238,0,0,0,3,1,0,0,0,3,0
531,18,0,1,1,0,1318,1,0,2,13,4,1,0,0,3,0
532,29,1,1,0,0,4169,0,1,0,20,10,1,0,0,3,0
533,26,0,0,1,0,4762,1,0,0,14,6,0,0,0,3,0
534,12,1,1,0,0,1511,1,0,2,22,4,0,0,0,3,0
535,13,2,2,2,0,1543,0,0,0,19,10,1,0,0,3,0
536,15,1,2,1,0,4535,1,1,0,16,3,0,147,1,1,0
537,10,1,1,0,0,920,1,0,2,22,4,0,0,0,3,0
538,9,8,2,1,0,1037,0,0,0,1,5,1,0,0,3,0
539,15,4,2,2,0,3944,0,0,0,27,9,1,0,0,3,0
540,42,5,1,1,0,6289,0,0,2,4,5,0,0,0,3,0
541,32,9,1,1,0,2455,1,0,2,28,4,0,0,0,3,0
542,57,5,0,2,0,4422,1,0,0,15,10,0,180,1,0,1
543,27,4,1,2,0,916,0,0,0,23,6,1,0,0,3,0
544,16,9,2,1,0,2195,1,0,0,21,6,1,157,8,1,1
545,27,4,1,2,0,916,1,1,2,12,4,0,0,0,3,0
546,29,0,1,0,0,1108,1,0,2,6,4,0,0,0,3,0
547,17,4,1,2,0,5106,1,0,0,17,10,0,121,2,0,0
548,17,6,1,1,0,1032,0,0,2,5,5,0,0,0,3,0
549,11,1,2,2,0,1371,0,0,1,26,4,1,33,1,2,1
550,33,0,1,1,0,916,1,1,0,29,0,0,249,1,0,0
551,37,4,1,2,0,1002,0,0,1,15,5,0,0,0,3,0
552,29,9,1,2,0,416,1,1,2,26,4,1,0,0,3,0
553,33,0,1,1,0,2609,0,0,2,4,5,1,0,0,3,0
554,23,6,1,2,0,592,1,1,2,22,4,1,0,0,3,0
555,26,1,1,0,0,991,0,0,2,15,4,2,0,0,3,0
556,15,1,1,1,0,1131,0,0,0,14,3,0,0,0,3,0
557,31,6,1,2,0,1419,1,0,0,5,1,3,197,1,0,0
558,12,1,2,2,0,4629,1,0,1,20,10,3,0,0,3,0
559,13,0,2,1,0,1470,1,0,0,24,4,2,100,2,0,0
560,22,9,1,1,0,993,0,0,2,5,4,0,0,0,3,0
561,17,1,1,1,0,2370,1,0,1,19,3,5,0,0,3,0
562,12,9,2,2,0,1571,0,0,0,25,3,0,199,2,2,1
563,35,4,1,2,0,931,0,0,0,19,7,1,0,0,3,1
564,34,9,0,1,0,2077,1,0,2,12,4,0,0,0,3,0
565,10,9,2,2,0,1791,1,0,0,5,4,0,0,0,3,0
566,21,3,1,3,0,6466,0,0,2,19,5,1,0,0,3,0
567,28,2,1,2,0,1109,1,0,0,6,4,7,0,0,3,0
568,28,1,1,1,0,916,1,0,2,4,5,1,0,0,3,0
569,19,4,1,1,0,3313,0,0,0,3,1,0,0,0,3,0
570,17,4,2,2,0,1604,0,0,0,1,1,0,0,0,3,0
571,7,9,2,1,0,1134,0,1,0,7,6,0,0,0,3,0
572,22,7,2,1,0,889,0,1,2,0,6,0,0,0,3,0
573,17,4,1,2,0,4573,1,1,2,26,4,5,0,0,3,0
574,7,9,2,1,0,1802,0,0,0,11,7,0,0,0,3,0
575,23,9,0,1,0,1004,0,0,0,28,7,1,0,0,3,0
576,17,9,1,2,0,922,1,0,0,17,10,0,0,0,3,0
577,29,1,1,0,0,959,0,0,0,18,7,1,0,0,3,0
578,42,2,1,1,0,2309,0,0,2,19,5,5,0,0,3,0
579,42,4,0,2,0,1497,1,0,0,7,7,1,0,0,3,0
580,45,3,1,0,0,3946,0,0,1,7,6,0,0,0,3,0
581,12,6,2,2,0,1082,0,0,0,25,4,0,0,0,3,0
582,9,8,2,3,0,1514,0,0,0,11,7,0,481,1,0,0
583,18,10,1,0,0,916,0,0,0,5,1,0,0,0,3,0
584,15,1,2,0,0,1753,1,0,2,26,5,7,0,0,3,0
585,21,4,1,2,0,3157,1,0,2,20,4,1,0,0,3,0
586,12,7,1,1,0,2202,1,1,0,16,6,0,0,0,3,0
587,40,7,1,1,0,926,1,1,0,29,6,4,0,0,3,0
588,16,4,1,2,0,5106,1,0,0,16,6,1,0,0,3,0
589,5,8,2,1,0,1838,0,0,0,24,10,0,82,8,0,0
590,32,10,1,1,0,5225,0,0,2,11,5,4,0,0,3,0
591,32,7,1,2,0,1134,1,0,2,8,4,1,0,0,3,0
592,24,2,1,2,0,3137,1,0,1,17,10,0,122,5,0,0
593,15,1,2,0,0,1515,1,0,2,20,4,0,0,0,3,0
594,22,2,1,2,0,3495,1,0,0,20,10,1,182,1,0,0
595,18,4,1,2,0,962,0,0,0,24,7,3,0,0,3,0
596,10,0,2,1,0,2324,0,0,0,12,7,0,75,2,0,0
597,17,4,1,2,0,2774,1,0,0,23,5,0,383,1,0,0
598,34,9,1,3,0,1905,0,0,0,4,7,0,0,0,3,0
599,17,4,1,2,0,1188,1,0,0,5,4,3,286,2,0,0
600,42,5,0,2,0,2265,0,1,2,25,5,1,0,0,3,0
601,14,9,1,1,0,509,1,0,0,12,7,1,0,0,3,0
602,11,4,1,2,0,5446,0,0,0,24,6,0,0,0,3,0
603,9,7,2,1,0,1218,0,0,0,7,0,0,186,1,2,0
604,19,9,1,1,0,1903,1,1,0,13,4,1,0,0,3,0
605,28,6,1,0,0,5351,1,0,0,17,6,3,0,0,3,0
606,7,1,2,1,0,1236,1,0,0,17,4,2,0,0,3,0
607,8,1,2,1,0,5510,0,0,0,22,6,1,0,0,3,0
608,21,4,1,2,0,1529,0,0,0,25,4,1,388,2,2,0
609,23,4,1,2,0,5774,0,0,0,26,7,7,0,0,3,0
610,14,1,1,1,0,1460,0,0,2,28,4,2,0,0,3,0
611,28,9,0,1,0,3690,1,1,0,29,6,2,0,0,3,0
612,36,5,2,0,0,1683,0,0,2,8,5,1,0,0,3,0
613,15,9,1,1,0,396,1,1,0,7,7,6,0,0,3,0
614,35,1,1,1,1,314,0,0,0,18,7,2,0,0,3,0
615,55,5,2,1,0,1966,0,0,0,3,8,1,0,0,3,0
616,14,1,1,1,0,293,1,0,0,17,4,6,346,1,1,0
617,39,7,1,1,0,2217,1,0,0,28,6,1,0,0,3,0
618,29,7,2,1,0,1833,0,0,0,28,6,1,0,0,3,0
619,27,9,2,1,0,1735,0,1,0,16,10,0,0,0,3,0
620,16,1,0,1,0,4416,1,0,2,22,4,0,0,0,3,0
621,37,1,1,0,0,916,0,0,0,4,7,1,0,0,3,0
622,18,9,1,1,0,3342,1,0,0,11,7,0,0,0,3,0
623,15,9,1,1,0,5722,0,0,0,6,7,2,0,0,3,0
624,18,6,1,2,0,6648,0,0,0,14,3,0,0,0,3,0
625,22,9,0,2,0,2775,1,0,0,16,10,0,0,0,3,0
626,33,1,1,0,0,1117,1,0,0,16,6,1,0,0,3,1
627,36,7,1,3,0,1302,0,1,0,18,10,0,149,1,2,0
628,18,4,0,2,0,1341,1,1,0,28,0,1,0,0,3,0
629,12,1,1,0,0,1117,1,0,0,30,7,0,154,12,0,1
630,41,9,1,2,0,1799,0,0,0,17,8,0,28,3,0,0
631,27,2,1,0,0,974,1,0,1,12,4,2,368,3,0,0
632,19,1,1,0,0,828,1,0,2,25,4,0,0,0,3,0
633,17,9,1,1,0,3092,0,0,1,11,3,0,0,0,3,1
634,36,4,1,2,0,2537,0,0,0,11,4,2,179,10,2,1
635,35,5,1,0,0,1984,0,0,0,27,0,0,0,0,3,0
636,16,2,1,2,0,1284,0,1,0,19,10,3,0,0,3,0
637,25,7,1,1,0,1424,1,0,0,17,10,0,169,1,0,0
638,13,9,2,1,0,1006,0,1,2,3,5,0,0,0,3,0
639,13,0,2,1,0,2186,1,0,0,13,4,0,361,1,1,0
640,19,4,2,2,0,797,1,0,2,10,5,10,0,0,3,0
641,31,0,0,1,0,1476,1,0,0,24,6,2,0,0,3,0
642,25,9,2,1,0,2378,0,0,2,8,5,1,0,0,3,0
643,11,9,2,1,0,914,1,1,0,17,4,4,0,0,3,0
644,33,4,0,2,0,1035,0,0,0,16,10,0,162,2,0,0
645,22,4,1,2,0,2511,1,1,0,5,4,3,341,3,0,1
646,18,0,1,1,0,5019,0,1,2,5,5,0,0,0,3,0
647,23,4,0,2,0,2317,0,0,2,15,5,3,0,0,3,0
648,23,0,1,1,0,6216,1,1,2,29,4,3,0,0,3,0
649,20,1,1,1,0,965,1,0,2,8,4,1,0,0,3,0
650,17,10,0,0,0,1034,0,0,2,19,5,3,0,0,3,0
651,16,0,1,1,0,384,1,1,2,26,4,0,0,0,3,0
652,0,8,2,0,0,1524,0,0,0,12,10,0,90,1,2,1
653,25,7,1,1,0,2366,1,0,2,3,5,1,0,0,3,0
654,30,1,0,0,0,1239,0,0,2,1,5,1,0,0,3,0
655,10,1,2,0,0,1066,0,1,0,8,6,1,0,0,3,0
656,13,6,2,2,0,6964,1,0,0,20,10,2,0,0,3,0
657,39,4,1,1,0,955,1,0,0,14,4,1,0,0,3,0
658,38,4,1,0,0,929,0,0,0,16,10,0,0,0,3,0
659,15,9,0,1,0,1473,1,0,0,20,7,0,0,0,3,0
660,34,2,2,2,0,4184,1,0,0,15,3,0,144,1,2,1
661,30,2,0,2,0,1191,0,1,2,4,5,0,0,0,3,0
662,9,9,2,2,0,6686,0,0,0,24,10,1,94,7,2,1
663,29,1,0,1,0,2720,1,0,0,4,1,0,250,4,0,0
664,12,1,1,0,0,494,1,0,2,29,4,4,0,0,3,0
665,14,1,1,0,0,1133,1,0,2,15,4,2,0,0,3,0
666,16,0,2,2,0,2943,0,0,0,28,0,1,0,0,3,0
667,53,5,1,2,0,4479,0,0,0,6,7,0,0,0,3,0
668,8,0,2,1,0,902,0,0,0,30,6,30,0,0,3,0
669,5,8,2,1,0,4801,1,0,2,3,5,0,0,0,3,0
670,11,3,1,2,0,1012,1,0,0,17,4,0,0,0,3,0
671,31,1,1,0,0,2802,0,0,0,20,7,0,0,0,3,0
672,28,7,1,1,0,1005,1,0,2,6,4,1,0,0,3,0
673,38,4,1,0,0,1321,0,0,0,20,6,1,0,0,3,0
674,17,9,2,2,0,2278,1,0,2,20,4,0,0,0,3,0
675,39,3,1,0,0,1696,0,0,0,25,2,1,0,0,3,0
676,26,9,0,1,0,1315,1,0,2,15,4,8,0,0,3,0
677,18,0,1,1,0,2771,1,1,2,26,4,1,0,0,3,0
678,12,9,2,1,0,1623,0,0,0,25,4,0,0,0,3,0
679,18,9,2,2,0,1307,1,0,0,14,4,0,347,8,0,0
680,31,9,1,1,0,1542,1,0,0,24,7,3,0,0,3,0
681,29,0,2,1,0,2221,0,0,0,28,6,1,0,0,3,0
682,35,1,1,3,0,3622,1,0,2,14,4,0,0,0,3,0
683,20,0,1,0,0,741,1,0,1,20,6,8,0,0,3,0
684,17,1,2,1,0,3376,1,0,2,3,5,4,0,0,3,0
685,30,9,1,1,0,2462,0,0,0,27,7,4,0,0,3,0
686,13,4,2,2,0,951,0,0,0,27,7,15,0,0,3,0
687,17,4,2,3,0,3241,0,0,0,8,6,9,0,0,3,0
688,10,0,2,1,0,1160,1,0,2,8,4,2,0,0,3,0
689,30,1,1,1,0,6154,1,0,0,10,4,1,344,1,0,0
690,7,7,2,1,0,971,1,1,2,27,4,0,0,0,3,0
691,42,5,0,1,0,1851,0,0,0,30,6,16,0,0,3,0
692,34,9,2,1,0,1352,0,1,2,21,2,0,0,0,3,1
693,13,1,1,0,0,192,1,0,2,22,4,2,0,0,3,0
694,27,4,0,1,0,1560,1,0,0,18,10,0,165,1,2,1
695,27,4,1,0,0,4930,0,0,1,1,3,1,0,0,3,0
696,15,7,0,1,0,620,1,0,2,25,4,1,0,0,3,0
697,11,8,2,2,0,921,0,0,0,14,6,4,0,0,3,1
698,21,3,1,0,0,2062,1,0,1,9,6,0,0,0,3,0
699,39,1,1,0,1,916,1,0,2,11,4,2,0,0,3,0
700,25,1,1,0,0,5787,0,0,2,29,4,3,0,0,3,0
701,12,4,1,1,0,374,1,1,0,20,10,0,181,1,0,0
702,42,5,0,0,0,779,1,0,0,21,6,0,0,0,3,0
703,36,0,1,1,0,958,1,0,2,11,4,1,0,0,3,0
704,17,1,1,0,0,1067,1,0,0,10,4,1,295,6,0,0
705,20,1,2,3,0,1756,0,0,2,8,5,5,0,0,3,0
706,15,1,1,0,0,1275,1,1,0,15,3,0,145,1,0,0
707,21,1,1,1,0,124,1,0,2,19,5,4,0,0,3,0
708,24,0,1,1,0,1092,0,0,0,30,6,1,0,0,3,0
709,15,4,1,2,0,3020,0,0,0,7,7,1,0,0,3,0
710,15,1,2,1,0,6881,0,0,0,19,3,0,331,3,0,0
711,12,0,1,1,0,1695,1,0,0,3,5,1,15,3,1,0
712,14,1,1,1,0,1394,1,0,2,2,5,0,0,0,3,0
713,10,7,1,1,0,916,1,0,0,4,4,1,278,8,0,0
714,39,4,1,0,0,916,0,0,2,18,4,0,0,0,3,0
715,23,1,1,1,0,1356,1,0,0,4,4,0,331,2,0,0
716,18,10,2,1,0,1406,1,1,2,15,5,2,0,0,3,0
717,28,1,1,1,0,1697,0,0,2,12,4,0,0,0,3,0
718,16,1,2,1,0,1474,1,0,2,20,4,0,0,0,3,0
719,12,6,2,2,0,964,0,0,0,20,10,0,0,0,3,0
720,13,9,1,1,0,1022,1,0,2,12,4,12,0,0,3,0
721,12,10,2,1,1,225,1,0,2,27,4,0,0,0,3,0
722,33,9,1,1,0,4481,1,1,1,17,10,5,0,0,3,0
723,22,9,2,2,0,1361,1,0,0,23,6,0,0,0,3,0
724,12,9,2,1,0,960,0,0,0,10,7,1,0,0,3,0
725,10,1,1,1,0,874,1,0,0,14,4,0,361,3,1,0
726,14,1,2,1,0,991,1,0,0,14,4,0,0,0,3,0
727,27,9,1,1,0,2745,1,0,0,29,6,1,0,0,3,0
728,25,9,1,1,0,1590,1,1,2,18,4,0,0,0,3,0
729,13,1,1,1,0,1251,1,0,2,7,4,0,0,0,3,0
730,34,4,1,2,0,916,0,0,0,21,7,1,0,0,3,0
731,12,1,2,1,0,1130,1,0,0,8,6,0,0,0,3,0
732,23,0,1,1,0,1092,0,0,2,8,5,0,0,0,3,0
733,8,1,1,1,0,1400,1,0,2,18,4,1,0,0,3,0
734,19,1,0,1,0,1284,1,0,2,12,4,1,0,0,3,0
735,10,9,1,1,0,1074,1,1,1,23,6,0,0,0,3,0
736,41,5,1,0,0,3485,0,0,0,2,5,0,0,0,3,0
737,23,1,0,0,0,1201,1,0,0,19,3,1,0,0,3,1
738,26,3,1,1,0,1108,0,0,2,10,5,1,0,0,3,0
739,15,4,1,2,0,1187,1,0,0,12,10,1,88,2,2,1
740,20,4,2,2,0,5177,1,0,0,29,6,3,0,0,3,0
741,22,9,1,1,0,1108,1,1,0,14,4,7,348,5,0,0
742,12,9,1,1,0,1334,1,0,2,2,5,0,0,0,3,0
743,27,7,1,1,0,938,1,0,2,7,4,2,0,0,3,0
744,37,4,2,2,0,1346,0,0,0,28,7,3,0,0,3,0
745,25,1,1,0,0,1710,1,0,0,12,4,2,0,0,3,0
746,14,4,1,2,0,1579,1,0,0,6,7,3,0,0,3,0
747,16,1,2,1,0,963,1,0,0,13,3,0,144,2,0,0
748,22,9,1,1,0,958,0,0,0,12,7,1,0,0,3,1
749,34,9,1,1,0,916,1,0,0,9,2,0,0,0,3,0
750,15,1,1,0,0,916,1,0,2,14,4,0,0,0,3,0
751,11,9,2,1,0,2247,1,1,0,13,4,0,0,0,3,0
752,13,9,2,3,0,1281,0,0,2,3,6,0,0,0,3,0
753,38,2,1,1,0,5515,0,0,0,1,1,1,227,2,0,0
754,12,4,2,2,0,975,1,1,2,7,4,0,0,0,3,0
755,22,1,0,1,0,1309,1,1,0,16,6,1,0,0,3,0
756,19,1,1,1,0,1975,1,0,0,10,6,1,0,0,3,0
757,14,9,2,2,0,1636,0,0,0,11,7,3,0,0,3,0
758,24,4,2,2,0,1186,1,0,0,30,6,4,0,0,3,0
759,34,0,0,1,0,942,1,0,2,12,4,0,0,0,3,0
760,32,9,1,1,0,3280,1,0,1,13,6,4,0,0,3,0
761,15,4,2,2,0,5840,0,0,0,19,3,0,0,0,3,1
762,32,0,2,1,0,2564,1,0,2,25,4,1,0,0,3,0
763,50,5,0,1,0,4668,0,0,1,13,6,1,0,0,3,1
764,18,7,2,1,0,1114,1,0,0,10,4,0,0,0,3,0
765,27,0,1,1,0,2130,1,0,0,1,1,1,186,2,0,0
766,24,0,1,1,0,1299,0,0,0,24,0,0,0,0,3,0
767,37,4,1,2,0,1601,1,0,2,4,4,2,0,0,3,0
768,9,1,2,0,0,916,1,0,2,3,5,1,0,0,3,0
769,23,4,1,2,0,2801,1,0,2,18,4,2,0,0,3,0
770,25,9,0,2,0,1017,0,0,0,18,7,2,0,0,3,0
771,11,1,1,1,0,1163,0,1,0,6,6,0,0,0,3,0
772,11,6,1,2,1,104,1,0,2,3,5,1,0,0,3,0
773,42,5,0,2,0,1389,0,0,0,9,6,0,0,0,3,0
774,27,9,1,2,0,5198,0,0,0,21,3,1,0,0,3,1
775,32,0,2,1,0,1083,0,1,0,27,6,2,0,0,3,0
776,34,9,1,1,0,4241,0,1,0,7,6,0,0,0,3,0
777,28,7,0,1,0,1671,0,0,0,27,0,0,0,0,3,0
778,10,7,2,1,0,1815,0,0,2,10,7,0,0,0,3,0
779,58,5,1,0,0,1079,0,0,1,12,9,0,0,0,3,0
780,24,2,0,1,0,4404,1,0,0,18,10,2,0,0,3,0
781,32,4,1,0,0,6869,1,0,0,11,4,0,0,0,3,0
782,16,6,1,2,0,916,0,0,0,27,7,10,0,0,3,1
783,25,10,1,1,0,2846,1,0,0,2,3,1,133,2,0,0
784,12,1,1,0,0,1513,1,0,2,22,4,0,0,0,3,0
785,41,5,1,0,0,2161,0,0,2,17,5,1,0,0,3,0
786,17,7,1,1,0,1097,1,0,0,30,6,2,0,0,3,0
787,26,1,1,0,0,1064,1,0,2,5,4,0,0,0,3,0
788,30,8,2,3,0,2195,0,0,1,19,9,0,0,0,3,0
789,12,1,1,1,0,1093,1,0,0,8,3,1,329,3,0,0
790,21,1,1,1,0,2298,1,0,0,11,7,0,179,2,2,1
791,11,9,1,1,0,6121,1,0,2,18,5,0,0,0,3,0
792,25,4,1,3,0,1503,1,0,0,4,1,5,228,9,0,0
793,17,4,2,2,0,978,1,0,0,4,4,3,14,3,2,0
794,13,4,1,2,0,1346,1,0,0,24,6,15,0,0,3,0
795,51,4,1,2,0,1756,0,0,1,4,1,2,0,0,3,1
796,5,0,2,1,0,916,1,0,0,16,3,1,0,0,3,0
797,39,5,1,0,0,852,1,0,1,23,6,0,0,0,3,0
798,23,1,1,1,0,860,1,0,0,12,3,0,330,2,1,0
799,6,8,2,1,0,1055,0,0,0,8,8,3,0,0,3,1
800,17,7,1,1,0,2946,1,0,0,10,4,0,170,2,0,0
